,Label,Label_RF100,Label_DT4,Label_HYBRID_100_4,Destination,Destination Port,No_url
28973,web,web,web,web,207.69.200.96,80,1
28974,web,web,web,web,160.147.217.20,80,1
28975,web,web,web,web,141.133.239.248,80,1
28976,web,web,web,web,38.217.109.100,80,1
28977,web,web,web,web,199.95.74.90,80,1
28978,web,web,web,web,143.166.224.42,80,1
28979,web,web,web,web,199.95.74.90,80,1
28980,web,web,web,web,209.1.224.190,80,1
28981,web,web,web,web,129.53.216.5,80,1
28982,ssh,ssh,ssh,ssh,172.16.114.50,23,1
28983,smtp,smtp,smtp,smtp,195.73.151.50,25,1
28984,web,web,web,web,207.87.25.82,80,1
28985,web,web,web,web,207.159.153.138,80,1
28986,smtp,smtp,smtp,smtp,172.16.113.204,25,1
28987,web,web,web,web,199.95.74.90,80,1
28988,web,web,web,web,205.181.112.67,80,1
28989,smtp,smtp,smtp,smtp,172.16.114.148,25,1
28990,web,web,web,ssh,199.95.209.99,80,1
28991,smtp,smtp,smtp,smtp,172.16.114.207,25,1
28992,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,197.218.177.69,25984,1
28993,web,web,web,web,207.136.66.68,80,1
28994,web,web,web,web,134.177.3.35,80,1
28995,web,web,web,ssh,199.95.74.97,80,1
28996,web,web,web,web,204.71.201.164,80,1
28997,web,web,web,ssh,204.71.242.42,80,1
28998,web,web,web,web,131.55.137.50,80,1
28999,web,web,web,ssh,172.16.114.50,80,1
29000,web,web,web,web,199.95.74.90,80,1
29001,web,web,web,ssh,172.16.114.50,80,1
29002,web,web,web,web,207.46.130.14,80,1
29003,web,web,web,web,207.88.21.243,80,1
29004,web,web,web,web,207.121.184.81,80,1
29005,web,web,web,web,207.88.21.243,80,1
29006,web,web,web,web,206.132.25.206,80,1
29007,web,web,web,web,208.228.229.120,80,1
29008,web,web,web,web,207.25.71.5,80,1
29009,web,web,web,ssh,207.18.199.3,80,1
29010,web,web,web,web,207.25.71.141,80,1
29011,web,web,web,web,131.44.104.200,80,1
29012,smtp,smtp,smtp,smtp,172.16.114.207,25,1
29013,web,web,web,web,209.143.240.130,80,1
29014,web,web,web,web,207.25.71.5,80,1
29015,web,web,web,web,206.132.25.51,80,1
29016,web,web,web,web,207.25.71.141,80,1
29017,smtp,smtp,smtp,smtp,194.7.248.153,25,1
29018,web,web,web,web,207.46.130.14,80,1
29019,web,web,web,web,207.46.130.149,80,1
29020,web,web,web,web,207.25.71.161,80,1
29021,web,web,web,ssh,136.149.63.132,80,1
29022,web,web,web,web,152.1.2.244,80,1
29023,web,web,web,web,207.25.71.141,80,1
29024,smtp,smtp,smtp,smtp,135.13.216.191,25,1
29025,web,web,web,web,207.121.187.251,80,1
29026,web,web,web,web,206.132.25.51,80,1
29027,web,web,web,web,207.121.184.81,80,1
29028,web,web,web,web,207.212.114.4,80,1
29029,smtp,smtp,smtp,ssh,172.16.114.169,25,1
29030,web,web,web,web,207.25.71.5,80,1
29031,web,web,web,web,152.163.210.24,80,1
29032,web,web,web,web,206.132.25.51,80,1
29033,web,web,web,web,206.132.25.51,80,1
29034,web,web,web,web,204.146.18.33,80,1
29035,web,web,web,web,206.105.64.87,80,1
29036,web,web,web,web,206.251.18.55,80,1
29037,web,web,web,web,138.125.162.20,80,1
29038,web,web,web,web,209.143.199.30,80,1
29039,web,web,web,web,152.163.210.24,80,1
29040,web,web,web,ssh,172.16.112.100,80,0
29041,web,web,web,web,204.71.191.209,80,1
29042,web,web,web,web,204.71.200.129,80,1
29043,smtp,smtp,smtp,smtp,197.182.91.233,25,1
29044,UNKNOWN,UNKNOWN,smtp,UNKNOWN,172.16.114.50,79,1
29045,web,web,web,ssh,205.181.112.65,80,1
29046,web,web,web,ssh,204.71.242.42,80,1
29047,web,web,web,ssh,192.150.12.103,80,1
29048,web,web,web,web,138.125.162.20,80,1
29049,web,web,web,ssh,205.181.112.65,80,1
29050,web,web,web,ssh,207.18.199.3,80,1
29051,web,web,web,web,209.1.112.251,80,1
29052,web,web,web,ssh,136.149.63.132,80,1
29053,web,web,web,web,169.144.68.20,80,1
29054,web,web,web,web,206.132.25.51,80,1
29055,web,web,web,web,204.71.200.74,80,1
29056,web,web,web,web,206.132.25.51,80,1
29057,web,web,web,web,208.217.109.16,80,1
29058,web,web,web,web,208.236.171.160,80,1
29059,web,web,web,web,205.181.112.67,80,1
29060,web,web,web,web,207.25.71.141,80,1
29061,web,web,web,web,207.25.71.141,80,1
29062,web,web,web,web,206.15.114.128,80,1
29063,web,web,web,web,206.132.25.51,80,1
29064,web,web,web,web,129.48.28.13,80,1
29065,web,web,web,ssh,172.16.114.50,80,1
29066,web,web,web,web,209.67.29.11,80,1
29067,web,web,web,web,209.185.105.73,80,1
29068,web,web,web,ssh,172.16.114.50,80,1
29069,web,web,web,ssh,209.97.22.96,80,1
29070,web,web,web,web,206.132.25.51,80,1
29071,web,web,web,web,143.158.17.89,80,1
29072,UNKNOWN,web,web,web,194.27.251.21,113,1
29073,web,web,web,web,207.149.188.79,80,1
29074,web,web,web,web,159.142.1.210,80,1
29075,web,web,web,web,208.228.229.120,80,1
29076,web,web,web,web,206.132.25.41,80,1
29077,web,web,web,web,209.67.139.37,80,1
29078,web,web,web,web,204.71.200.129,80,1
29079,web,web,smtp,web,192.225.36.3,80,1
29080,web,web,web,ssh,209.67.16.72,80,1
29081,web,web,web,web,206.79.229.17,80,1
29082,web,web,web,web,198.77.177.17,80,1
29083,web,web,web,web,206.132.25.51,80,1
29084,web,web,web,web,205.181.112.72,80,1
29085,web,web,web,web,207.179.1.105,80,1
29086,web,web,web,web,204.202.130.223,80,1
29087,smtp,smtp,smtp,smtp,195.73.151.50,25,1
29088,web,web,web,web,160.147.163.19,80,1
29089,web,web,web,web,207.25.71.5,80,1
29090,web,web,web,web,209.67.29.11,80,1
29091,web,web,web,ssh,207.25.71.200,80,1
29092,smtp,smtp,smtp,smtp,172.16.112.207,25,1
29093,web,web,web,web,205.128.215.70,80,1
29094,web,web,web,web,206.15.114.128,80,1
29095,web,web,web,web,203.103.167.19,80,0
29096,web,web,web,web,208.241.82.133,80,1
29097,web,web,web,web,207.25.71.141,80,1
29098,web,web,web,web,207.140.138.101,80,1
29099,web,web,web,web,198.68.244.168,80,1
29100,web,web,web,ssh,131.84.1.31,80,1
29101,web,web,web,web,206.132.25.206,80,1
29102,web,web,web,web,209.1.224.190,80,1
29103,web,web,web,web,208.146.245.2,80,1
29104,web,web,web,web,204.202.130.223,80,1
29105,UNKNOWN,UNKNOWN,smtp,UNKNOWN,172.16.113.84,79,1
29106,web,web,web,ssh,172.16.114.50,80,1
29107,web,web,web,web,209.1.224.190,80,1
29108,web,web,web,web,209.1.224.190,80,1
29109,web,web,web,web,207.46.130.14,80,1
29110,web,web,web,web,207.37.252.243,80,1
29111,web,web,web,web,206.132.25.41,80,1
29112,web,web,web,web,152.163.210.24,80,1
29113,web,web,web,ssh,172.16.114.50,80,1
29114,web,web,web,web,205.181.112.42,80,1
29115,web,web,web,web,206.151.165.243,80,1
29116,web,web,web,web,207.46.130.14,80,1
29117,web,web,web,web,208.237.193.111,80,1
29118,web,web,web,web,207.87.1.51,80,1
29119,web,web,web,web,207.121.184.81,80,1
29120,web,web,web,web,209.67.29.11,80,1
29121,web,web,web,web,152.163.210.24,80,1
29122,web,web,web,web,141.133.239.248,80,1
29123,UNKNOWN,UNKNOWN,web,UNKNOWN,197.218.177.69,79,1
29124,web,web,web,web,206.64.4.109,80,1
29125,web,web,web,ssh,143.166.224.44,80,1
29126,web,web,web,ssh,199.95.74.97,80,1
29127,web,web,web,web,204.71.200.129,80,1
29128,web,web,web,ssh,207.25.71.200,80,1
29129,web,web,web,web,207.121.184.81,80,1
29130,web,web,web,web,198.112.168.101,80,1
29131,web,web,web,web,206.99.246.5,80,1
29132,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,172.16.113.204,3333,1
29133,web,web,web,ssh,172.16.112.100,80,1
29134,web,web,web,ssh,205.181.112.65,80,1
29135,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,172.16.112.207,12853,1
29136,web,web,web,web,134.205.131.13,80,1
29137,web,web,web,ssh,207.18.199.3,80,1
29138,web,web,web,ssh,205.188.146.109,80,1
29139,web,web,smtp,ssh,199.95.74.97,80,1
29140,web,web,web,web,207.87.1.51,80,1
29141,web,web,web,web,206.152.10.38,80,1
29142,web,web,web,web,207.51.18.105,80,1
29143,ssh,ssh,ssh,ssh,196.37.75.158,23,1
29144,web,web,web,web,207.25.71.141,80,1
29145,web,web,web,web,207.46.150.213,80,1
29146,web,web,web,web,158.111.187.134,80,1
29147,web,web,web,web,160.147.163.19,80,1
29148,web,web,web,web,166.77.13.117,80,1
29149,web,web,web,ssh,136.149.63.132,80,1
29150,web,web,web,web,204.146.18.33,80,1
29151,web,web,web,web,207.121.184.81,80,1
29152,web,web,web,web,139.72.190.50,80,1
29153,UNKNOWN,UNKNOWN,smtp,UNKNOWN,197.182.91.233,110,1
29154,web,web,web,web,206.15.114.128,80,1
29155,web,web,web,web,12.2.252.107,80,1
29156,smtp,smtp,smtp,smtp,172.16.113.204,25,1
29157,web,web,web,ssh,204.71.242.42,80,1
29158,web,web,web,web,207.46.130.14,80,1
29159,web,web,web,web,208.209.46.36,80,1
29160,smtp,smtp,smtp,ssh,172.16.114.168,25,1
29161,web,web,web,web,199.95.74.90,80,1
29162,web,web,web,web,209.67.29.11,80,1
29163,web,web,web,ssh,204.71.242.42,80,1
29164,web,web,web,web,209.67.3.82,80,1
29165,web,web,web,web,205.168.248.10,80,1
29166,smtp,smtp,smtp,smtp,172.16.112.207,25,1
29167,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,197.182.91.233,17005,1
29168,web,web,web,web,207.121.184.81,80,1
29169,web,web,web,web,206.132.25.51,80,1
29170,web,web,web,web,205.181.112.67,80,1
29171,web,web,web,web,198.95.134.80,80,1
29172,web,web,web,web,209.185.74.183,80,1
29173,web,web,web,web,209.185.152.101,80,1
29174,web,web,web,ssh,205.181.112.65,80,1
29175,web,web,web,web,207.121.184.81,80,1
29176,smtp,smtp,smtp,smtp,172.16.114.207,25,1
29177,web,web,web,web,152.163.210.24,80,1
29178,web,web,web,web,192.239.92.47,80,1
29179,smtp,smtp,smtp,smtp,135.8.60.182,25,1
29180,web,web,web,web,192.94.73.12,80,1
29181,web,web,web,ssh,199.95.209.99,80,1
29182,web,web,web,web,206.132.25.51,80,1
29183,web,web,web,web,207.49.33.4,80,1
29184,smtp,smtp,smtp,smtp,194.7.248.153,25,1
29185,web,web,web,web,160.147.68.21,80,1
29186,web,web,web,web,207.46.130.14,80,1
29187,web,web,web,web,209.1.224.190,80,1
29188,web,web,web,web,199.35.192.117,80,1
29189,web,web,web,web,204.71.200.129,80,1
29190,web,web,web,web,204.17.42.16,80,1
29191,web,web,web,web,207.198.157.129,80,1
29192,web,web,web,web,209.1.224.190,80,1
29193,web,web,web,web,207.46.130.14,80,1
29194,web,web,web,web,209.1.224.190,80,1
29195,web,web,web,web,207.211.106.40,80,1
29196,web,web,web,web,204.255.198.2,80,1
29197,web,web,web,ssh,205.181.112.65,80,1
29198,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,172.16.114.169,4572,1
29199,web,web,web,web,199.95.74.90,80,1
29200,smtp,smtp,smtp,smtp,172.16.112.100,25,1
29201,web,web,web,web,208.209.46.37,80,1
29202,web,web,web,ssh,205.181.112.65,80,1
29203,ftp,ftp,ssh,ssh,172.16.114.148,21,1
29204,web,web,web,web,208.204.155.10,80,1
29205,web,web,web,web,207.172.3.90,80,1
29206,web,web,web,web,137.241.250.70,80,1
29207,web,web,web,ssh,207.25.71.200,80,1
29208,web,web,web,web,209.97.23.136,80,1
29209,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,172.16.114.169,25051,1
29210,web,web,web,ssh,172.16.114.50,80,1
29211,web,web,web,ssh,172.16.112.100,80,1
29212,web,web,web,web,204.202.129.230,80,1
29213,web,web,web,web,206.79.171.51,80,1
29214,web,web,web,web,207.25.71.5,80,1
29215,web,web,web,web,199.95.74.107,80,1
29216,web,web,web,web,151.193.131.5,80,1
29217,web,web,web,web,206.132.25.51,80,1
29218,smtp,smtp,smtp,smtp,197.182.91.233,25,1
29219,web,web,web,web,166.77.12.123,80,1
29220,web,web,web,web,207.46.130.14,80,1
29221,web,web,web,web,208.134.245.83,80,1
29222,web,web,web,web,209.1.112.251,80,1
29223,web,web,web,web,209.67.29.11,80,1
29224,web,web,web,web,207.25.71.141,80,1
29225,UNKNOWN,UNKNOWN,web,UNKNOWN,195.115.218.108,113,1
29226,web,web,web,web,207.25.71.141,80,1
29227,web,web,web,web,209.185.180.150,80,1
29228,web,web,web,web,209.1.224.190,80,1
29229,web,web,smtp,web,207.121.190.64,80,1
29230,web,web,web,web,129.48.28.13,80,1
29231,web,web,web,web,209.94.29.136,80,1
29232,web,web,web,web,199.95.74.90,80,1
29233,web,web,web,web,208.7.129.82,80,1
29234,web,web,web,web,192.94.73.12,80,1
29235,web,web,web,web,207.46.130.14,80,1
29236,smtp,smtp,smtp,smtp,194.27.251.21,25,1
29237,web,web,web,ssh,207.68.161.27,80,1
29238,web,web,web,web,38.176.11.53,80,1
29239,web,web,web,web,207.37.243.56,80,1
29240,web,web,web,ssh,172.16.114.50,80,1
29241,web,web,web,web,143.166.224.42,80,1
29242,smtp,smtp,smtp,smtp,172.16.112.50,25,1
29243,web,web,web,web,192.216.191.102,80,1
29244,web,web,web,ssh,172.16.114.50,80,1
29245,web,web,web,web,192.208.46.111,80,1
29246,web,web,web,web,199.95.73.149,80,1
29247,web,web,web,ssh,172.16.112.100,80,1
29248,smtp,smtp,smtp,ssh,172.16.113.105,25,1
29249,web,web,web,ssh,209.1.224.15,80,1
29250,web,web,web,web,199.95.74.90,80,1
29251,web,web,web,web,206.41.140.162,80,1
29252,web,web,web,web,207.25.71.141,80,1
29253,web,web,web,web,209.67.29.11,80,1
29254,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,194.7.248.153,27184,1
29255,web,web,web,web,206.105.64.87,80,1
29256,web,web,web,web,209.67.29.11,80,1
29257,web,web,web,web,192.147.170.146,80,1
29258,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,195.115.218.108,3637,1
29259,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,197.218.177.69,2138,1
29260,smtp,smtp,smtp,ssh,172.16.114.169,25,1
29261,web,web,web,web,141.133.239.248,80,1
29262,web,web,web,web,209.97.17.220,80,1
29263,web,web,web,web,209.1.224.190,80,1
29264,UNKNOWN,UNKNOWN,smtp,UNKNOWN,194.27.251.21,79,1
29265,web,web,web,web,207.46.130.14,80,1
29266,web,web,web,web,209.168.96.38,80,1
29267,web,web,web,ssh,134.205.165.120,80,1
29268,web,web,web,web,207.121.184.81,80,1
29269,smtp,smtp,smtp,ssh,172.16.113.105,25,1
29270,web,web,web,web,169.144.68.20,80,1
29271,smtp,smtp,smtp,smtp,172.16.113.84,25,1
29272,web,web,web,web,198.3.99.101,80,1
29273,web,web,web,web,204.146.18.33,80,1
29274,web,web,web,web,209.67.29.11,80,1
29275,web,web,web,web,209.67.29.11,80,1
29276,web,web,web,web,207.25.71.142,80,1
29277,web,web,web,web,208.148.76.168,80,1
29278,web,web,web,web,205.216.163.94,80,1
29279,web,web,web,web,207.25.71.141,80,1
29280,web,web,web,ssh,172.16.112.100,80,1
29281,smtp,smtp,smtp,smtp,172.16.114.148,25,1
29282,web,web,web,web,209.1.224.190,80,1
29283,web,web,web,ssh,205.181.112.65,80,1
29284,web,web,web,web,209.67.29.11,80,1
29285,web,web,web,web,207.121.184.81,80,1
29286,web,web,web,web,207.121.184.81,80,1
29287,web,web,web,ssh,207.25.71.200,80,1
29288,web,web,web,web,207.121.184.81,80,1
29289,web,web,web,web,205.181.112.75,80,1
29290,web,web,web,web,207.25.71.5,80,1
29291,web,web,web,web,206.15.114.128,80,1
29292,web,web,web,web,209.67.29.11,80,1
29293,web,web,web,ssh,205.181.112.65,80,1
29294,web,web,web,web,209.67.29.11,80,1
29295,web,web,web,web,208.238.92.68,80,1
29296,web,web,web,web,207.25.71.141,80,1
29297,web,web,web,web,209.67.29.11,80,1
29298,web,web,web,web,199.95.74.90,80,1
29299,web,web,web,web,207.25.71.141,80,1
29300,web,web,web,web,207.172.3.90,80,1
29301,web,web,web,web,209.1.224.190,80,1
29302,web,web,web,web,207.25.71.63,80,1
29303,web,web,web,web,209.84.4.31,80,1
29304,web,web,web,web,199.50.26.12,80,1
29305,web,web,web,web,204.202.129.230,80,1
29306,smtp,smtp,smtp,smtp,197.182.91.233,25,1
29307,web,web,web,web,199.211.123.12,80,1
29308,web,web,web,ssh,207.18.199.3,80,1
29309,web,web,web,web,205.131.175.20,80,1
29310,web,web,web,web,207.25.71.141,80,1
29311,web,web,web,ssh,131.84.1.31,80,1
29312,web,web,web,web,209.84.4.31,80,1
29313,web,web,web,web,207.121.184.81,80,1
29314,web,web,web,ssh,205.181.112.65,80,1
29315,web,web,web,web,209.1.163.28,80,1
29316,web,web,web,ssh,199.95.209.99,80,1
29317,web,web,web,web,206.132.25.51,80,1
29318,web,web,web,web,207.25.71.141,80,1
29319,web,web,web,web,205.252.248.98,80,1
29320,web,web,web,ssh,209.1.224.15,80,1
29321,web,web,web,web,206.132.25.51,80,1
29322,web,web,web,web,141.133.239.248,80,1
29323,web,web,web,web,152.163.210.24,80,1
29324,web,web,web,ssh,207.25.71.200,80,1
29325,web,web,web,web,192.208.46.158,80,1
29326,web,web,web,web,207.168.8.10,80,1
29327,web,web,web,web,195.11.189.251,80,1
29328,web,web,web,web,207.121.184.81,80,1
29329,web,web,web,web,207.77.90.36,80,1
29330,web,web,web,web,208.148.76.168,80,1
29331,UNKNOWN,UNKNOWN,smtp,UNKNOWN,194.27.251.21,110,1
29332,web,web,web,web,209.84.97.230,80,1
29333,web,web,web,web,209.186.73.3,80,1
29334,smtp,smtp,smtp,smtp,172.16.112.149,25,1
29335,web,web,web,web,207.37.252.243,80,1
29336,web,web,web,ssh,207.18.199.3,80,1
29337,smtp,smtp,smtp,smtp,172.16.113.204,25,1
29338,web,web,web,web,192.56.219.60,80,1
29339,web,web,web,web,207.25.71.141,80,1
29340,web,web,web,web,205.185.55.49,80,1
29341,web,web,web,ssh,205.181.112.65,80,1
29342,web,web,web,web,209.1.224.190,80,1
29343,ssh,ssh,ssh,ssh,172.16.112.50,22,1
29344,web,web,web,web,204.151.33.3,80,1
29345,web,web,web,web,207.25.71.5,80,1
29346,smtp,smtp,smtp,smtp,172.16.112.149,25,1
29347,web,web,web,web,206.132.25.49,80,1
29348,web,web,web,web,207.46.130.14,80,1
29349,web,web,web,web,207.25.71.141,80,1
29350,web,web,web,web,209.22.120.220,80,1
29351,web,web,web,web,207.121.184.81,80,1
29352,web,web,web,web,199.35.192.160,80,1
29353,web,web,web,web,205.131.175.20,80,1
29354,smtp,smtp,smtp,smtp,195.73.151.50,25,1
29355,web,web,web,web,208.194.150.10,80,1
29356,web,web,web,web,206.184.238.129,80,1
29357,web,web,web,ssh,134.205.165.120,80,1
29358,web,web,web,web,206.160.193.2,80,1
29359,web,web,web,web,199.95.74.107,80,1
29360,web,web,web,ssh,172.16.114.50,80,1
29361,web,web,web,ssh,199.95.209.99,80,1
29362,web,web,web,ssh,136.149.63.132,80,1
29363,web,web,web,web,204.255.198.2,80,1
29364,web,web,web,ssh,205.181.112.74,80,1
29365,web,web,web,web,204.146.18.33,80,1
29366,web,web,web,web,206.79.171.51,80,1
29367,web,web,web,ssh,205.131.176.11,80,1
29368,web,web,web,web,204.71.200.74,80,1
29369,ssh,ssh,ssh,ssh,197.182.91.233,23,1
29370,smtp,smtp,smtp,smtp,172.16.112.207,25,1
29371,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,194.27.251.21,4190,1
29372,web,web,web,web,209.1.224.190,80,1
29373,web,web,web,web,206.79.229.16,80,1
29374,web,web,web,ssh,205.188.146.109,80,1
29375,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,197.218.177.69,3843,1
29376,web,web,web,web,152.163.210.24,80,1
29377,web,web,web,web,205.188.218.46,80,1
29378,web,web,web,web,128.11.41.40,80,1
29379,web,web,web,web,198.68.244.168,80,1
29380,web,web,web,web,209.1.28.24,80,1
29381,smtp,smtp,smtp,ssh,172.16.114.168,25,1
29382,web,web,web,web,137.1.212.20,80,1
29383,smtp,smtp,smtp,smtp,172.16.112.100,25,1
29384,web,web,web,ssh,205.181.112.65,80,1
29385,web,web,web,web,138.147.50.50,80,1
29386,web,web,web,web,209.1.224.190,80,1
29387,web,web,web,web,207.244.105.197,80,1
29388,web,web,web,ssh,172.16.114.50,80,1
29389,web,web,web,web,207.46.130.14,80,1
29390,web,web,web,web,62.52.69.101,80,0
29391,web,web,web,web,209.67.29.11,80,1
29392,web,web,web,ssh,209.97.22.96,80,1
29393,web,web,web,web,207.179.1.2,80,1
29394,web,web,web,web,207.65.1.236,80,1
29395,web,web,web,web,198.112.168.101,80,1
29396,web,web,web,web,209.84.4.31,80,1
29397,web,web,web,web,199.94.100.2,80,1
29398,web,web,web,web,204.151.33.3,80,1
29399,web,web,web,web,209.185.111.50,80,1
29400,web,web,web,web,192.225.36.9,80,1
29401,web,web,web,web,207.25.71.141,80,1
29402,web,web,web,web,206.132.25.51,80,1
29403,web,web,web,web,192.223.210.136,80,1
29404,web,web,web,web,207.168.8.10,80,1
29405,web,web,web,web,207.25.71.5,80,1
29406,web,web,web,web,207.121.184.81,80,1
29407,web,web,web,web,192.239.92.112,80,1
29408,smtp,smtp,smtp,smtp,195.73.151.50,25,1
29409,web,web,web,web,206.243.183.170,80,1
29410,web,web,web,web,199.95.74.90,80,1
29411,web,web,web,web,134.131.147.160,80,1
29412,web,web,web,ssh,209.1.224.15,80,1
29413,web,web,web,web,207.25.71.5,80,1
29414,web,web,web,web,208.241.82.133,80,1
29415,web,web,web,web,207.121.186.144,80,1
29416,web,web,web,web,209.94.29.136,80,1
29417,web,web,smtp,web,198.3.101.5,80,1
29418,smtp,smtp,smtp,smtp,172.16.112.100,25,1
29419,web,web,web,web,207.46.130.14,80,1
29420,web,web,web,web,192.208.46.111,80,1
29421,web,web,web,ssh,172.16.112.100,80,1
29422,web,web,web,web,204.96.12.80,80,1
29423,web,web,web,web,205.168.248.10,80,1
29424,web,web,web,web,199.181.172.247,80,1
29425,web,web,web,web,209.185.180.150,80,1
29426,ssh,ssh,ssh,ssh,172.16.114.168,23,1
29427,web,web,web,web,206.154.102.2,80,1
29428,smtp,smtp,smtp,ssh,172.16.112.194,25,1
29429,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,172.16.112.194,9808,1
29430,web,web,web,ssh,136.149.63.132,80,1
29431,smtp,smtp,smtp,ssh,172.16.112.194,25,1
29432,web,web,smtp,web,159.133.105.3,80,1
29433,web,web,web,web,204.202.136.230,80,1
29434,web,web,web,web,209.140.51.52,80,1
29435,web,web,web,ssh,207.25.71.200,80,1
29436,web,web,web,web,198.3.98.90,80,1
29437,web,web,web,ssh,205.181.112.65,80,1
29438,ssh,ssh,ssh,ssh,172.16.113.50,23,1
29439,web,web,web,ssh,131.84.1.31,80,1
29440,web,web,web,web,207.25.71.141,80,1
29441,web,web,web,web,207.121.184.81,80,1
29442,web,web,web,web,207.121.184.81,80,1
29443,smtp,smtp,smtp,smtp,172.16.114.207,25,1
29444,web,web,web,web,207.25.71.124,80,1
29445,web,web,web,web,207.25.71.5,80,1
29446,smtp,smtp,smtp,smtp,196.37.75.158,25,1
29447,web,web,web,web,208.240.76.6,80,1
29448,web,web,web,ssh,205.181.112.65,80,1
29449,web,web,web,web,166.77.13.117,80,1
29450,web,web,web,ssh,205.181.112.65,80,1
29451,web,web,web,web,199.95.73.149,80,1
29452,web,web,web,web,209.48.224.59,80,1
29453,web,web,web,ssh,172.16.112.100,80,1
29454,smtp,smtp,smtp,smtp,196.37.75.158,25,1
29455,web,web,web,web,209.67.29.11,80,1
29456,web,web,web,web,207.121.184.81,80,1
29457,web,web,web,web,206.132.25.51,80,1
29458,web,web,web,web,192.239.92.47,80,1
29459,web,web,web,web,12.2.252.101,80,1
29460,web,web,web,web,159.215.19.3,80,1
29461,web,web,web,web,137.243.251.4,80,1
29462,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,194.27.251.21,113,1
29463,web,web,web,web,151.193.131.5,80,1
29464,web,web,web,web,207.25.71.141,80,1
29465,web,web,web,ssh,172.16.114.50,80,1
29466,smtp,smtp,smtp,smtp,194.7.248.153,25,1
29467,web,web,web,ssh,172.16.114.50,80,1
29468,web,web,web,web,207.51.18.11,80,1
29469,smtp,smtp,web,ssh,172.16.114.50,25,1
29470,smtp,smtp,smtp,ssh,172.16.112.194,25,1
29471,smtp,smtp,smtp,smtp,172.16.112.149,25,1
29472,web,web,web,web,207.121.184.81,80,1
29473,web,web,web,web,192.35.39.40,80,1
29474,web,web,web,web,206.132.25.51,80,1
29475,smtp,smtp,UNKNOWN,smtp,135.8.60.182,25,1
29476,web,web,web,ssh,131.84.1.31,80,1
29477,web,web,web,ssh,134.205.165.120,80,1
29478,web,web,web,web,207.121.184.81,80,1
29479,web,web,web,web,143.166.224.42,80,1
29480,web,web,web,web,205.131.175.20,80,1
29481,web,web,web,web,209.49.149.2,80,1
29482,web,web,web,ssh,204.71.242.42,80,1
29483,smtp,smtp,smtp,smtp,172.16.112.149,25,1
29484,web,web,web,ssh,172.16.112.100,80,1
29485,web,web,web,ssh,172.16.114.50,80,1
29486,web,web,web,web,166.77.12.123,80,1
29487,web,web,web,web,204.123.2.66,80,1
29488,web,web,web,web,209.185.191.232,80,1
29489,web,web,web,web,209.67.29.11,80,1
29490,web,web,web,web,207.121.184.81,80,1
29491,web,web,web,web,209.67.29.11,80,1
29492,web,web,web,ssh,207.25.71.200,80,1
29493,smtp,smtp,smtp,smtp,196.227.33.189,25,1
29494,web,web,web,ssh,172.16.112.100,80,1
29495,web,web,web,web,167.8.167.62,80,1
29496,web,web,web,web,216.40.24.2,80,1
29497,web,web,web,web,206.132.25.51,80,1
29498,web,web,web,web,207.121.184.81,80,1
29499,web,web,web,ssh,172.16.114.50,80,1
29500,web,web,web,web,209.185.180.150,80,1
29501,web,web,web,web,207.159.129.100,80,1
29502,web,web,web,web,207.168.8.10,80,1
29503,web,web,web,web,207.25.71.5,80,1
29504,web,web,web,web,207.25.71.142,80,1
29505,web,web,web,ssh,207.68.161.27,80,1
29506,smtp,smtp,smtp,smtp,197.218.177.69,25,1
29507,web,web,web,web,192.64.204.230,80,1
29508,smtp,smtp,smtp,smtp,194.27.251.21,25,1
29509,UNKNOWN,UNKNOWN,web,UNKNOWN,194.27.251.21,113,1
29510,web,web,web,web,209.1.224.190,80,1
29511,web,web,web,web,165.2.141.51,80,1
29512,web,web,web,ssh,172.16.112.100,80,1
29513,web,web,web,web,216.132.108.10,80,1
29514,web,web,web,web,207.121.187.251,80,1
29515,web,web,web,web,206.132.25.51,80,1
29516,web,web,web,web,199.95.74.90,80,1
29517,web,web,web,web,151.193.130.63,80,1
29518,web,web,web,web,208.217.109.16,80,1
29519,web,web,web,web,152.163.210.17,80,0
29520,web,web,web,web,206.154.102.2,80,1
29521,web,web,web,web,206.156.108.200,80,1
29522,web,web,web,web,134.152.108.50,80,1
29523,web,web,web,web,205.188.146.90,80,1
29524,web,web,web,ssh,204.71.242.42,80,1
29525,web,web,web,web,209.185.191.232,80,1
29526,web,web,web,web,207.46.130.14,80,1
29527,web,web,web,ssh,205.181.112.65,80,1
29528,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,196.227.33.189,28212,1
